"days","new_symptomatic","new_cases","deaths","extend_lockdown_symptomatic_cases","extend_lockdown_new_cases","extend_lockdown_deaths","Q50_new_symptomatic","Q50_new_cases","Q50_deaths","Q75_new_symptomatic","Q75_new_cases","Q75_deaths","Q90_new_symptomatic","Q90_new_cases","Q90_deaths","date"
202,17954.2351056468,19534.6581291743,2372.21634911047,43586.3441467211,47726.5411242582,4117.9418628487,89437.2232450806,103014.537587851,4721.03008634681,140623.522922659,168642.081650173,4874.89331658153,173279.968228491,214672.75932228,4528.05753402648,2020-07-21
203,15881.6624477562,17279.1573545299,2167.62408773683,38683.061904069,42331.8865507543,3832.72196345124,81633.1348521784,93853.217046909,4510.2417636188,131383.109043634,157081.153321996,4764.71063900978,165092.652920119,203761.844327604,4499.86830564398,2020-07-22
204,14048.1975131817,15284.4337960966,1976.90169733457,34321.1022382434,37540.5173966289,3557.36112241377,74435.7618639842,85438.3414832596,4296.41770018771,122534.772685332,146090.389796466,4643.03150511955,156937.375652317,193008.478306726,4458.86093617637,2020-07-23
205,12426.5217007995,13520.3676586226,1799.71078915882,30443.9803527594,33287.1514647119,3293.0957208859,67812.798130244,77723.0130630806,4081.41581019846,114098.434712118,135679.884945625,4511.29803558669,148868.180670682,182471.043470139,4405.63749300876,2020-07-24
206,10992.2469231822,11960.2975854576,1635.61197288061,26999.9727328308,29512.9178302065,3040.85928935721,61730.3678717036,70660.3453112263,3866.91962073979,106086.172080345,125851.324527651,4370.98003770356,140932.104558598,172198.741528247,4340.90746099356,2020-07-25
207,9723.74026449956,10580.6200118624,1484.08461831539,23942.1893587559,26164.8667058088,2801.31114232601,56154.4209839385,64204.147921389,3654.4417352938,98502.5628494658,116599.058459153,4223.50561735232,133169.60300895,162232.084294286,4265.47106194866,2020-07-26
208,8601.8788067773,9360.45011657476,1344.54934956419,21228.5550128184,23195.6310864799,2574.8606709835,51050.6442821417,58309.6192144994,3445.3113484612,91347.5661987271,107912.740324575,4070.29539519455,125614.787081882,152603.682814686,4180.19813066497,2020-07-27
209,7609.70499072224,8281.30858566612,1216.38627230789,18821.0968978629,20562.8512365744,2361.70354463463,46385.4853187576,52933.7096334659,3240.68072028088,84616.3322999664,99777.4523879215,3912.72167125921,118295.160923177,143338.275140811,4086.01912762586,2020-07-28
210,6732.21262587979,7326.86047393829,1098.95028240088,16685.8723095283,18228.7487908937,2161.85025596916,42126.4147982765,48035.4594956711,3041.52523692389,78299.9483428393,92174.6000405364,3752.09013694423,111232.589043366,134453.930728301,3983.9013190254,2020-07-29
211,5956.12687436864,6482.66141192615,991.58451544441,14792.4946820214,16159.6759146787,1975.15616352967,38242.2415045816,43576.1522623487,2848.65379093925,72386.6553639434,85083.2514875382,3589.62817078162,104443.803335538,125962.787533566,3874.8336100851,2020-07-30
212,5269.67428824306,5735.90982466564,893.630800824671,13113.7399113346,14325.5638296865,1801.35211597651,34703.3251336701,39519.4676265121,2662.7149605873,66862.5804874282,78480.8720485996,3426.47731027895,97940.2972137723,117871.231987795,3759.8116755677,2020-07-31
213,4662.54078449681,5075.39422110841,804.438865591481,11625.471514143,12699.8383430392,1640.05895980485,31481.5875938423,35831.3403471746,2484.21911893357,61711.9037222806,72343.4435711596,3263.68375143077,91729.8215180282,110181.576164898,3639.82136758175,2020-08-01
214,4125.49001441896,4491.07172892988,723.374749950599,10306.1766757891,11258.8544023335,1490.81785113318,28550.748579992,32480.2144782729,2313.53376621107,56917.6881100051,66646.4343871605,3102.19708074949,85816.1361450739,102891.841480853,3515.82843477058,2020-08-02
215,3650.42148894072,3974.14375883713,649.824153831461,9136.74133153632,9981.63018094748,1353.10833276558,25886.2355808858,29436.793397937,2150.90893184094,52462.118039012,61365.0914349556,2942.85826440071,80199.8085698877,95996.8635710422,3388.76620833177,2020-08-03
216,3230.1601260379,3516.81700716168,583.198023092933,8100.10908338428,8849.48207046837,1226.36727759376,23465.214088073,26674.0079020523,1996.486380877,48327.1807540674,56474.8062332757,2786.41405854275,74878.7564422172,89488.7813002486,3259.5277806485,2020-08-04
217,2858.37636696734,3112.20538917556,522.93588082405,7181.27777471393,7845.99797815457,1109.99930159637,21266.4553816114,24166.8632848412,1850.31598131618,44494.6296898238,51951.3811472505,2633.50752882904,69848.4496677667,83357.3936312385,3128.95541450384,2020-08-05
218,2529.44978199154,2754.20864119753,468.506597252563,6366.87480232865,6956.54260081798,1003.39571194322,19270.4804775417,21892.5626315735,1712.35732776509,40946.4221238736,47771.2627979796,2484.68543161073,65102.5235144086,77590.8519435078,2997.83611612508,2020-08-06
219,2238.43423463218,2437.44859987125,419.410919164482,5644.96115495637,6168.06238414347,905.944213237846,17459.2727781516,19830.0629638582,1582.50663557649,37664.840107847,43911.6803628616,2340.40407838029,60633.1186706219,72175.9734907579,2866.89720403927,2020-08-07
220,1980.95143865421,2157.16683324799,375.181343602366,5005.0329702422,5469.10648749396,817.033357534092,15816.2413057256,17960.0503962226,1460.60260834661,34632.6731035914,40350.7977576777,2201.03077603711,56431.1967259627,67098.6098857559,2736.80350211743,2020-08-08
221,1753.12211217545,1909.14752785116,335.381644380977,4437.76013299823,4849.47862901539,736.063957740669,14326.179859763,16264.9585851021,1346.43229174052,31833.3195094932,37067.7795787416,2066.85235641483,52486.7324630208,62343.9163213968,2608.15153956012,2020-08-09
222,1551.52827975154,1689.673908595,299.607374785293,3934.90229521692,4300.16609936953,662.454093472857,12975.1878873054,14728.7227553651,1239.74453670808,29250.8561521079,34042.8285099939,1938.08232101364,48789.1668478921,57896.7486331239,2481.47618501369,2020-08-10
223,1373.14250985906,1495.45531129837,267.484352099476,3489.10172795318,3813.15926312283,595.642556256556,11750.5930418521,13336.6859674528,1140.25790800739,26870.0862757582,31257.2040174585,1814.86765206943,45327.5141881965,53741.7739733122,2357.24821768395,2020-08-11
224,1215.28753037564,1323.58009127527,238.667536702007,3093.87230294198,3381.37053307146,535.092478214996,10640.7428619843,12075.4983635657,1047.66900994832,24676.610010514,28693.2831363864,1697.29215859785,42090.4860765375,49863.6518034693,2235.87448072876,2020-08-12
225,1075.5923118256,1171.46952397004,212.839474739158,2743.50458462536,2998.56909273565,480.298426287889,9635.06890636869,10933.0059322305,961.658068300749,22656.8127885833,26334.4926852155,1585.38710313334,39066.7350907102,46247.2342576738,2117.70134337919,2020-08-13
226,951.971066746861,1036.85530387983,189.710202579037,2432.8775812909,2659.16638053581,430.77781249187,8723.92488085665,9898.15485211462,881.895578970871,20797.8663907051,24165.3041717,1479.13655911273,36244.9856578391,42877.6657702979,2003.01714432015,2020-08-14
227,842.574182882905,917.725058358163,169.014378361346,2157.4278221149,2358.18171786144,386.074516497436,7898.53530286998,8960.89881969616,808.047202429647,19087.717504669,22171.2067108192,1378.4835741235,33614.0773860794,39740.4812437929,1892.05689193419,2020-08-15
228,745.754724940285,812.286839138716,150.509003071173,1913.21728282049,2091.31763107702,345.771485171746,7150.90548254177,8112.0985167399,739.778066358238,17515.1245890297,20338.7213260438,1283.3341220924,31163.1040171701,36821.6739185527,1785.00444827045,2020-08-16
229,660.067772302777,718.96906523779,133.973827271548,1696.67772155255,1854.67826839164,309.474009881436,6473.77714715153,7343.46491519362,676.756123341882,16069.5481957737,18655.2381873559,1193.56758816986,28881.3244914077,34107.597470196,1681.99775279014,2020-08-17
230,584.232006479055,636.37711397931,119.208659185504,1504.66528364457,1644.83222442493,276.817182210856,5860.57133134082,6647.49238274246,618.655570706615,14741.1523911674,17109.0489234906,1109.03863836612,26758.7108603828,31585.6128396243,1583.12910443835,2020-08-18
231,517.113870697096,563.276841700077,106.032015101111,1334.41187498719,1458.75779101625,247.464946534368,5305.27909654193,6017.32739083469,565.159046729386,13520.7965539545,15689.3149258159,1029.58133970536,24785.4192445762,29243.3906890992,1488.45570853029,2020-08-19
232,457.709905894473,498.576857253909,94.27963662619,1183.43848166987,1293.74713734537,221.106183148804,4802.46916285716,5446.78364023194,515.959169933951,12400.0070251394,14385.979510542,955.014742758824,22952.0895716734,27069.3023265116,1397.99979637485,2020-08-20
233,405.1327868402,441.311096679419,83.8031228746404,1049.55757964775,1147.41212269291,197.455462989805,4347.20610270649,4930.24387098476,470.760361670342,11370.9103018679,13189.7421863712,885.146358779835,21249.2495037224,25051.6305556856,1311.75503669999,2020-08-21
234,358.597932316363,390.624808177352,74.4685797367711,930.832966521382,1017.63935118541,176.251312842825,3935.01940150745,4462.61589662358,429.279913651844,10426.2048168071,12092.0001117643,819.775728256674,19668.5291824881,23180.0825260151,1229.68344872043,2020-08-22
235,317.409899918362,345.761738590896,66.1553815171355,825.547559348866,902.551831770688,157.254732344009,3561.84534716234,4039.28081175685,391.248401625577,9559.11905535683,11084.777283527,758.696022201329,18201.9280867074,21444.9025043081,1151.72538747656,2020-08-23
236,280.953789375722,306.052310038358,58.7549420418218,732.177838256583,800.485866647214,140.247609473707,3224.00433358364,3656.05292446166,356.410235662799,8763.44167640992,10160.7745265104,701.699639902799,16841.6893084068,19836.588225944,1077.80369147254,2020-08-24
237,248.686711220071,270.904692977667,52.169764093007,649.373339908198,709.967331621796,125.031445710978,2918.15228802338,3309.13189355284,324.523381215462,8033.45891762152,9313.28652187996,648.579707991274,15580.5770237092,18346.3288664967,1007.82306674603,2020-08-25
238,220.125955481082,239.794085159898,46.3121622800827,575.938553573564,629.688541140407,111.425862603704,2641.29327760637,2995.11303983256,295.362586010975,7363.8306289874,8536.0558314044,599.128374395135,14411.9276409782,16966.1042855829,941.678792356746,2020-08-26
239,194.84638353996,212.257177691907,41.1036579753272,510.811575591564,558.490473233163,99.2672656181385,2390.69614973851,2710.89390238374,268.715272922534,6749.56401477568,7823.23496593162,553.138542723871,13328.5158878136,15687.1677076519,879.23492440983,2020-08-27
240,172.470409041271,187.882888704538,36.4737735113595,453.051926979795,495.345259420574,88.4074946714099,2163.83805757202,2453.60893632099,244.378873133246,6186.17558076978,7169.58496746607,510.41091682986,12325.5063355491,14503.6767561436,820.38639738824,2020-08-28
241,152.664276497439,166.307678882033,32.3594481130131,401.82611294277,439.341688387096,78.7126081998576,1958.46935786866,2220.7038291879,222.16661988062,5669.55662173219,6570.30884887278,470.753301324003,11396.5200871695,13407.9865953699,764.983827679564,2020-08-29
242,135.132905296981,147.210244596004,28.7043420625851,356.394089769572,389.671554107219,70.0616311563062,1772.58986039646,2009.90825253725,201.907719835872,5195.84592920542,6020.89172927476,433.976720392122,10536.4747334011,12393.9935304523,712.892392022361,2020-08-30
243,119.615347912535,130.306381028146,25.4581306402688,316.100861189887,345.61887172237,62.3455615103012,1604.33854428865,1819.10871742293,183.439762383146,4761.51672606729,5517.22232013941,399.899877112271,9740.36459900998,11455.7063822299,663.968310183904,2020-08-31
244,105.8793152906,115.343071233481,22.5756159803714,280.363585496321,306.546640787274,55.4659343242529,1452.04618860036,1646.41107428819,166.613208179973,4363.33629942872,5055.53900463693,368.34926444685,9003.54582741298,10587.5740519352,618.06682739305,2020-09-01
245,93.7209692373872,102.0983273983,20.016770488699,248.66754058376,271.892305023968,49.3344623314915,1314.2053223066,1490.10518968105,151.289952091087,3998.32219053246,4632.35962204635,339.158779538033,8321.80027183704,9784.56848726049,575.046178389224,2020-09-02
246,82.9596130605787,90.375330299139,17.7458351678797,220.555538812652,241.156167246401,43.871695771697,1189.44479660131,1348.6341660507,137.341966412729,3663.7296194043,4244.49031736143,312.170120586903,7691.09184515476,9041.87608230859,534.763209234749,2020-09-03
247,73.4336789436638,79.9980853721499,15.7306365525001,195.621654994786,213.894511055201,39.0062073040754,1076.52191987261,1220.58843987063,124.651038483949,3357.03806641325,3889.00633682497,287.233094358846,7107.69056089781,8355.05799764581,497.077192617318,2020-09-04
248,65.0016539804637,70.8124738074839,13.9427625087555,173.506960753351,189.715007863939,34.6740792121273,974.315104721114,1104.6964212358,113.108494927146,3075.94307995215,3563.21763131209,264.205472693575,6568.1158569809,7719.9810494408,461.850102259399,2020-09-05
249,57.5379255264997,62.6816659942269,12.3568448879523,153.894005723298,168.270645298064,30.8181534175528,881.809082632884,999.805078539997,102.614288442361,2818.32120402344,3264.65724681504,242.95294295848,6069.1439396292,7132.81542256847,428.947378506331,2020-09-06
250,50.9312926717103,55.4845149964094,10.9502960529644,136.497743442655,149.249806880951,27.3866937321145,798.083585804328,904.870933108032,93.0764856915339,2582.21925991587,2991.05921713822,223.348876449047,5607.77420167066,6590.00015177019,398.238348499406,2020-09-07
251,45.0832711290568,49.1137716583908,9.70300694945036,121.068179346621,132.379214391112,24.3338055934291,722.305065764114,818.948809802532,84.4106472722488,2365.84441565722,2740.3383614067,205.273811818566,5181.21710147895,6088.23177855089,369.596644712234,2020-09-08
252,39.9067374747247,43.4745208136737,8.59709526412189,107.382980324328,117.415818668902,21.6183476734441,653.720402676612,741.184269927442,76.5394429957669,2167.56440657936,2510.59890209511,188.616661015694,4786.88490056992,5624.44569466263,342.900507441955,2020-09-09
253,35.3246333412826,38.4827991575003,7.61666547425557,95.2449103090912,104.143965065479,19.2035398631124,591.646193293855,670.802197244018,69.3918999014131,1985.88163123652,2300.10205551237,173.273390556918,4422.37754720263,5195.80000923388,318.033009123261,2020-09-10
254,31.2686521131545,34.0642499104142,6.7475825024303,84.4789715427905,92.3723529502749,17.0565048581921,535.465205028653,607.102586463094,62.9031898278336,1819.40472022817,2107.23271214776,159.145527429413,4085.4666588027,4799.66061766259,294.88220441973,2020-09-11
255,27.6783972177655,30.153047401458,5.97728407778777,74.929989123717,81.931343305856,15.1478963303962,484.617955068126,549.450936216861,57.0139626458986,1666.84331931919,1930.49314288236,146.140101943893,3774.08615994267,4433.58638500795,273.341203907912,2020-09-12
256,24.5004203915596,26.6909337900579,5.29461045959033,66.4604702591896,72.6705736890435,13.4515315579483,438.598090801388,497.272999014705,51.6699940275284,1527.05916573107,1768.56298447028,134.173471272283,3486.32236221246,4095.31564418972,253.308198759565,2020-09-13
257,21.6873020529747,23.6263422779739,4.68965098913759,58.9483425635844,64.4566230289638,11.9440458620084,396.947042006999,450.048760086298,46.8217497200822,1398.98429255188,1620.20325599238,123.16621085591,3220.39825755544,3782.75063647516,234.686347514886,2020-09-14
258,19.1972096040845,20.9136284068227,4.1536053873715,52.2853480745107,57.1711341887712,10.6046030152356,359.252324590459,407.31046109274,42.4242828560818,1281.63598488271,1484.27356172353,113.044159914309,2974.67738677934,3493.96118372306,217.384192515397,2020-09-15
259,16.9930348936468,18.5123893097043,3.67866174608935,46.3755613099784,50.7091526091099,9.41463145968737,325.136204343289,368.629743009806,38.4361907528946,1174.12063535675,1359.73798393086,103.738902566925,2747.63572908938,3227.14850769192,201.31485276256,2020-09-16
260,15.0419496037066,16.3868682086468,3.25788802612806,41.1337483543903,44.9775842502713,8.35758364084177,294.259496251121,333.622003678232,34.8199945382657,1075.61695517227,1245.64433460496,95.1868362237292,2537.86150516011,2980.64796550386,186.396232208324,2020-09-17
261,13.3148796055466,14.505384773016,2.88512748671928,36.4844516161829,39.8938679397106,7.41872118233005,266.314756266773,301.938640009612,31.541512814525,985.369536984712,1141.11616673879,87.3288004028436,2344.05076396652,2752.92392833903,172.551018864848,2020-09-18
262,11.7861038632691,12.8399251773953,2.55492347164545,32.3606767579913,35.3847692757845,6.58491947187576,241.023647151887,273.264007214457,28.5696230547619,902.68733427301,1045.35282234848,80.1100989996339,2164.99691449665,2542.55342504196,159.706367818348,2020-09-19
263,10.4328673779964,11.3656974583864,2.26243681710912,28.7030331697315,31.3853482268751,5.84449793660315,218.134157119319,247.312366075814,25.875993248017,826.937293086201,957.620734561235,73.4801311264164,1999.58360427618,2348.22130853124,147.793816406775,2020-09-20
264,9.23499656096101,10.0607257969677,2.00336987274932,25.4588103648275,27.8379728160799,5.18705583631527,197.418222507462,223.825144536793,23.4348587169079,757.539721950889,877.247223084792,67.3920817806793,1846.77327965014,2168.70657024533,136.748829125747,2020-09-21
265,8.17467076890171,8.90559601411223,1.77391908445861,22.5812792759389,24.6915495917201,4.60334372107172,178.669561551884,202.568391572684,21.2227975685091,693.962183531374,803.615755690262,61.8026707343815,1705.61226285435,2002.88598740846,126.511180918722,2020-09-22
266,7.23608457110822,7.88308999687433,1.570705740829,20.0289935804904,21.900761090219,4.08513431024039,161.701353074983,183.330321609974,19.218517552159,635.717248849571,736.161394702271,56.6719269785972,1575.22091489285,1849.72415946051,117.024627788021,2020-09-23
267,6.40523177571595,6.97794943675399,1.39073120011017,17.7651902884245,19.4254098683596,3.62511062494013,146.344496078789,165.919230241328,17.4026708318561,582.358357317746,674.366625867784,51.9629663878004,1454.79084856063,1708.26978392527,108.236855544412,2020-09-24
268,5.66982741653919,6.17679103463888,1.231361251208,15.7572514023632,17.2298307791352,3.21676490252139,132.446074575186,150.161626771092,15.7576835065265,533.475629232824,617.756506348029,47.6417126561573,1343.54354303516,1577.60683758929,100.096953743196,2020-09-25
269,5.01884693652391,5.46760476008058,1.09022965159966,13.9762796144933,15.2824268080294,2.85431866871659,119.867507303134,135.900495778769,14.2675973356527,488.694283282384,565.896813014522,43.676809523633,1240.77945568413,1456.91235701181,92.5586312548257,2020-09-26
270,4.4426034707576,4.83983767032623,0.965254400623962,12.3965622577816,13.5550831444561,2.53261993336491,108.483501730487,122.993731804192,12.9179253662587,447.670409781858,518.389093011618,40.0393205599976,1145.8691335395,1345.44617879763,85.5797892538249,2020-09-27
271,3.93252431042492,4.28415060043335,0.854590902279597,10.9954267516732,12.0230087861419,2.24711646867217,98.1806272175163,111.312723994255,11.6955191633315,410.08860832639,474.867953138426,36.7025680110382,1058.20919754542,1242.4985833168,79.1198012804962,2020-09-28
272,3.48101142048836,3.79226631298661,0.756602846318856,9.75268795341253,10.664132758975,1.99374899792019,88.8562210351229,100.741084281355,10.5884488755546,375.661066543311,434.999976167455,33.642079224519,977.244068197906,1147.41615173779,73.1409251260047,2020-09-29
273,3.0813388414681,3.35685743391514,0.669840294751339,8.65038711391389,9.45881826430559,1.76890030282084,80.4173390734941,91.1734200455248,9.58588598045753,344.1229995545,398.478423908353,30.8352459458692,902.46766907163,1059.60415954888,67.6084629467223,2020-09-30
274,2.7275532130152,2.97143829241395,0.593018817424309,7.67267690598965,8.38973720744252,1.56937303452287,72.7798809558153,82.5143900662661,8.67801293008961,315.231730958447,365.022186025977,28.2612592863152,833.407204002142,978.506715659052,62.4898054386722,2020-10-01
275,2.41438771411777,2.63027133792639,0.525001232977957,6.8054754268378,7.44149196147919,1.39232251804788,65.8677800521255,74.6777455434203,7.85593045048881,288.765413474292,334.374301725999,25.9010173635907,769.625728337094,903.610021676868,57.7546015969128,2020-10-02
276,2.13717914186418,2.32827622815967,0.464779908536002,6.03629026375711,6.60042271390557,1.23522194247926,59.6120942607522,67.5853226520121,7.11155866645277,264.520615443587,306.29912834242,23.7369427614321,710.72097386606,834.441606897861,53.3747356512467,2020-10-03
277,1.8917985111475,2.06095483899117,0.41146212577587,5.35404016450047,5.85441270470619,1.09582730341936,53.9505432918668,61.1665081381798,6.43758548586629,242.310960419476,280.580786503851,21.7528773255472,656.319909390062,770.563016578555,49.3239795672125,2020-10-04
278,1.67459121719003,1.82432606816292,0.364257289271336,4.74890023469925,5.19271909818053,0.972146931220777,48.8266680501401,55.3572901934385,5.827372226835,221.965680530295,257.021504236385,19.9339716278191,606.080354005098,711.571852112189,45.5781159059552,2020-10-05
279,1.48232276551425,1.6148658618331,0.322465182747692,4.21215732209384,4.60581434518099,0.862412705551833,44.1893239691854,50.0996823981404,5.27489645316382,203.328337926418,235.440086523071,18.2665821447736,559.68328917399,657.093607379124,42.1145009413303,2020-10-06
280,1.31212959252298,1.42945472151041,0.285465667373501,3.73608025163412,4.08524482324719,0.765054437273648,39.9925431255251,45.3415673784912,4.77473741985159,186.255616677925,215.670537216589,16.7381763409649,516.835664402694,606.783832557499,38.9122023304808,2020-10-07
281,1.16147712618113,1.2653317078948,0.252709620865062,3.31381160579622,3.6235125400126,0.678678282420151,36.1943121813238,41.0353117845953,4.32193590188399,170.616194462404,197.560784863308,15.3372446619032,477.266166739166,560.323785632849,35.9517661900027,2020-10-08
282,1.02812212519348,1.12005262821913,0.223710715537891,2.93926999531686,3.21396746858954,0.60204708261881,32.7567923981696,37.1380151323974,3.91201983659994,156.289782572538,180.971512891352,14.0532190935919,440.724365198985,517.419263478369,33.215161187778,2020-10-09
283,0.910078214481473,0.991453781723976,0.198038270347752,2.60706051066518,2.85071055218577,0.534062631428242,29.6457478813827,33.6108620464802,3.54093874924001,143.166190331802,165.775092452765,12.8763978837524,406.978852922097,477.798432327807,30.6856635040604,2020-10-10
284,0.80558792501688,0.877620436251163,0.175311017548665,2.31239846535027,2.52851036936045,0.4737503908691,26.8301726579666,30.4186991117895,3.2050211126043,131.144440703094,151.854604650289,11.7978761288687,375.815839217976,441.21015964821,28.3477681736986,2020-10-11
285,0.713095519691706,0.776857692748308,0.15519135951763,2.05104112625122,2.24272733926773,0.42024556157412,24.2820005547255,27.5297056473792,2.90094053884968,120.132047148421,139.102939752862,10.8094815285003,347.037628451362,407.422235488892,26.1870914941246,2020-10-12
286,0.631221536546946,0.687662925571203,0.137379903055262,1.81922394782305,1.98924497887492,0.372780441713985,21.9758326895535,24.9150856211782,2.62568448347156,110.044297916815,127.421975310892,9.90371518043685,320.462684608996,376.221438243985,24.1903816174017,2020-10-13
287,0.558747813105583,0.608708884567022,0.12161212664796,1.61360759474337,1.76441231369972,0.330673812888563,19.8886898290366,22.5487861596048,2.37652537919348,100.803554873914,116.72182582505,9.07369716523681,295.921783279628,347.40900988318,22.3452573840332,2020-10-14
288,0.494594311341643,0.538819041103125,0.107653486658819,1.43123133294284,1.56499165296555,0.293321289296728,17.9997724425048,20.4072251543403,2.15099271168583,92.338725078851,106.920164365321,8.31311732169706,273.259510748088,320.802426952869,20.6403142932104,2020-10-15
289,0.437805274501443,0.476952154189348,0.0952963671879843,1.2694694083184,1.38811168447137,0.260186657891609,16.2902529742569,18.4690572172403,1.94684896839317,84.5847350861877,97.9416093118489,7.61619033527677,252.332180306315,296.232946461067,19.0649835126242,2020-10-16
290,0.3875399120152,0.422192260622978,0.0843580805812962,1.12598880939186,1.23122176155448,0.230793413007632,14.7430932987481,16.7149652689695,1.76206811648444,77.481788624078,89.7169355638325,6.97759723771014,233.00705107674,273.544673699886,17.6094796926773,2020-10-17
291,0.34304491057992,0.373718686401844,0.0746749314712361,0.998724976554513,1.09206408634782,0.204719608125743,13.3428742531687,15.1274669840932,1.59481563168811,70.9752193484455,82.1828461997211,6.39246902576997,215.161535941064,252.593650622293,16.2647470914817,2020-10-18
292,0.30365814268589,0.330810114741325,0.0661030029295944,0.885844074189663,0.968633569777012,0.181590403313749,12.0756382755935,13.6907387040555,1.4434302795562,65.01501448825,75.2814073022455,5.85634471158846,198.682405227795,233.24691817537,15.0224056598672,2020-10-19
293,0.268793715164065,0.292828232049942,0.0585149241378531,0.78571836464107,0.859150309115648,0.161072966700885,10.9287573695183,12.3904635123909,1.30640836720704,59.5552273616195,68.9594188295305,5.365124154574,183.465097621083,215.381683612242,13.8747021607705,2020-10-20
294,0.237932298332453,0.259207312017679,0.0517977908602916,0.696915538981557,0.762048125267029,0.142874337208923,9.8908021543175,11.2136823385954,1.18238829125767,54.5539146251976,63.1683227978647,4.91506156773539,169.413040623069,198.884545912966,12.8144642355037,2020-10-21
295,0.210614198818803,0.229446537792683,0.0458516396465711,0.618147766217589,0.675918865948915,0.126731071737595,8.951426114887,10.1486654654145,1.07013718565577,49.9726683087647,57.863633017987,4.50272261956707,156.437037270516,183.650777887553,11.8350578048849,2020-10-22
296,0.186432518064976,0.203102611005306,0.0405879768659361,0.548282032832503,0.599523607641459,0.112411323061679,8.10126641020179,9.18479810282588,0.96853900552378,45.7761251162738,53.0043963398784,4.1249436775106,144.454726818949,169.583662148565,10.9303474022017,2020-10-23
297,0.165027232840657,0.17978335916996,0.0359285064623691,0.486313067376614,0.53176311403513,0.09970934165176,7.33185250498354,8.31247572600842,0.876583627978107,41.9319576174021,48.5531924832612,3.77883185009705,133.390043929219,156.59388102591,10.0946593612025,2020-10-24
298,0.146079637110233,0.159141544252634,0.0318038956029341,0.43134818226099,0.471661310642958,0.0884424026589841,6.63551408238709,7.52300283685327,0.793356289388612,38.4106029421091,44.4757811538875,3.46173847082537,123.17272924073,144.598951654509,9.32274765221518,2020-10-25
299,0.12930753827095,0.140869721770287,0.0281527515617199,0.382595585659146,0.418352387845516,0.0784483892493881,6.00530632399023,6.80850562825799,0.718028464238159,35.1849634163082,40.7407781202346,3.17123449282371,113.737915178761,133.522701308131,8.60976207687054,2020-10-26
300,0.11446108110249,0.124695774167776,0.0249207324231975,0.339353015646338,0.37106841802597,0.0695834968937561,5.43495448119938,6.16187000274658,0.649851396068698,32.2302040737122,37.3194400463253,2.90509404113982,105.025696055964,123.294786620885,7.95121883702814,2020-10-27
301,0.10131923854351,0.110378839075565,0.0220597304869443,0.30099787376821,0.329128690063953,0.0617202302673832,4.9187653940171,5.57664139941335,0.588145609450294,29.5235603041947,34.1853971835226,2.66127413735376,96.9807328451425,113.850249186158,7.3429732490622,2020-10-28
302,0.0896862857043743,0.0977056995034218,0.0195271621341817,0.266977870836854,0.291929230093956,0.0547454530606046,4.45160230994225,5.04699592664838,0.53229790070327,27.0442124530673,31.3145428281277,2.43790626202826,89.551961036399,105.129126446322,6.78119595343014,2020-10-29
303,0.0793889611959457,0.0864876322448254,0.0172853285912424,0.236802984029055,0.258934210985899,0.0485587827279232,4.02881655097008,4.5676632411778,0.481753257190576,24.7730784751475,28.6847845632583,2.23327733317274,82.6922252178192,97.0760449022055,6.26234765051049,2020-10-30
304,0.0702739246189594,0.0765575617551804,0.0153008567867801,0.21003850735724,0.229668412357569,0.0430711851804517,3.64618006162345,4.13384977355599,0.436006800970063,22.6926622539759,26.2758592739701,2.04581555415643,76.3578315265477,89.6397189162672,5.78314785394468,2020-10-31
305,0.0622054804116488,0.0677676610648632,0.0135442146565765,0.186299106106162,0.203710354864597,0.0382036780938506,3.29988446086645,3.74123767763376,0.394603688939242,20.7869479041547,24.0692239366472,1.87408203803352,70.5086105857044,82.7729850970209,5.34057740707067,2020-11-01
306,0.0550634376704693,0.0599870085716248,0.0119892442016862,0.165242834016681,0.180686179548502,0.0338862067437731,2.98647830449045,3.38591398671269,0.357131675613346,19.0412717815489,22.0478992797434,1.71675883003627,65.1074228398502,76.4322300124913,4.93184262883733,2020-11-02
307,0.0487412996590137,0.0530995614826679,0.0106127668987028,0.146566420793533,0.160264298319817,0.0300566244404763,2.70283770933747,3.06433699280024,0.323217586410465,17.4421945437789,20.1963220275939,1.57263754552696,60.1199499610811,70.5771693661809,4.55436146876309,2020-11-03
308,0.0431450605392456,0.0470029376447201,0.0093943199608475,0.130000891163945,0.142150580883026,0.0266598050948232,2.44613593630493,2.77330178394914,0.292523695825366,15.9773819483817,18.5002111513168,1.44060906139202,55.5145050678402,65.1706050019711,4.20574830923579,2020-11-04
309,0.0381913613528013,0.0416062921285629,0.00831575860502198,0.115307735279202,0.126084227114916,0.02364686364308,2.21381434239447,2.50990760326385,0.264744300657185,14.6355955637991,16.9465538170189,1.31966248358367,51.2618348002434,60.1781859993935,3.88379899141728,2020-11-05
310,0.0338064040988684,0.0368292480707169,0.00736101961228997,0.102275202050805,0.111833695322275,0.0209743983577937,2.00355742871761,2.27152924984694,0.239602713350905,13.4065149519593,15.5233987905085,1.20886919251643,47.3349195457995,55.5681922659278,3.58647714665858,2020-11-06
311,0.0299249216914177,0.0326006971299648,0.00651589530752972,0.0907156616449356,0.0991938151419163,0.0186039477703162,1.81326969899237,2.05579086020589,0.216848503798246,12.2806394062936,14.2197454180568,1.10737426954438,43.7088063340634,51.3113328963518,3.31190149139729,2020-11-07
